TransCouple -> Vert
Date : 17-02-2016 15:31:43
Temps   Vitesse
15:31:44 0
15:31:44 0
15:31:45 0
15:31:45 0
15:31:46 0
15:31:46 0
15:31:47 0
15:31:47 0
15:31:48 0
15:31:48 0
15:31:49 0
15:31:49 0
15:31:50 0
15:31:50 0
15:31:51 0
15:31:51 0
15:31:52 0
15:31:52 0
15:31:53 0
15:31:53 0
15:31:54 184051
15:31:54 298909
15:31:55 293287
15:31:56 292080
15:31:56 294558
15:31:57 294417
15:31:57 298539
15:31:58 0
15:31:58 0
15:31:59 0
15:31:59 0
15:32:00 0
15:32:00 0
15:32:01 0
15:32:01 0
15:32:02 0
15:32:02 0
15:32:03 0
15:32:03 0
15:32:04 0
15:32:04 0
15:32:05 0
15:32:05 0
15:32:06 0
15:32:06 0
15:32:07 0
15:32:07 0
15:32:08 0
15:32:08 0
15:32:09 0
15:32:09 0
15:32:10 0
15:32:10 0
15:32:11 0
15:32:11 0
15:32:12 0
15:32:12 0
15:32:13 0
15:32:13 0
15:32:14 0
15:32:14 0
15:32:15 0
15:32:15 0
15:32:16 0
15:32:16 0
15:32:17 0
15:32:17 0
15:32:18 0
15:32:18 0
15:32:19 0
15:32:19 0
15:32:20 0
15:32:20 0
15:32:21 0
15:32:21 0
15:32:22 0
15:32:22 0
15:32:23 0
